profile_id,event_ts,event_name,purchased_7d
1529,2025-03-21T06:54:36,SMS Delivered,0
242,2025-01-28T16:05:25,Black Crow Identified,0
2879,2025-02-22T23:54:51,Placed Order,1
2505,2025-04-13T00:04:03,Viewed Product.,0
1805,2025-04-17T02:24:18,Clicked email link,0
834,2025-02-15T20:47:24,SMS Delivered,0
2632,2025-02-12T16:32:00,Clicked email link,0
959,2025-02-25T16:09:06,Email Open,0
902,2025-03-23T00:09:55,Viewed Product.,0
764,2025-01-26T13:11:17,SMS Sent,0
413,2025-03-23T09:06:48,Clicked email to unsubscribe,0
590,2025-04-30T13:09:50,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2815,2025-04-28T17:15:46,Email Open,0
1673,2025-03-01T20:02:22,Placed Order,1
839,2025-02-05T00:52:36,Viewed Product.,0
2471,2025-04-07T19:45:12,Viewed Product XYZ   ,0
1944,2025-03-31T17:09:03,Order Placed,1
2269,2025-01-28T02:15:18,Black Crow Identified,0
1994,2025-04-14T18:40:18,Email Open,0
910,2025-03-24T02:58:54,Clicked email link,0
1807,2025-04-02T20:10:38,SMS Sent,0
1087,2025-02-18T00:42:58,Blotout Viewed Product Xyz,0
2368,2025-03-17T04:40:44,Clicked Email,0
1197,2025-01-13T10:58:15,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2673,2025-01-11T15:33:26,Unsubscribed,0
779,2025-01-10T19:55:06,Email Open,0
694,2025-04-03T06:52:55,Viewed Product XYZ   ,0
2532,2025-01-12T22:42:11,SMS Sent,1
1105,2025-04-26T23:57:54,Opened Email,0
2175,2025-01-31T14:46:55,SMS Sent,0
1708,2025-01-03T11:43:02,Opened Email,0
255,2025-03-07T06:48:09,Email Open,0
596,2025-03-27T03:25:53,Order Placed,1
1686,2025-01-30T19:43:23,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
250,2025-03-05T05:34:35,Opened Email,0
468,2025-02-08T18:21:12,Clicked email to unsubscribe,0
533,2025-03-13T02:31:03,Active on Site,0
1174,2025-03-25T01:13:46,Clicked email link,0
738,2025-03-23T15:42:27,Active on Site,0
390,2025-02-27T16:22:37,Clicked Email,0
1354,2025-03-30T02:32:56,Blotout Viewed Product Xyz,0
1394,2025-04-05T20:34:40,Clicked Email,0
1753,2025-02-06T07:23:27,Viewed Product XYZ   ,0
2131,2025-03-10T00:56:43,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2069,2025-04-04T01:19:07,Unsubscribed,0
3000,2025-02-19T01:33:21,Viewed Product.,0
2490,2025-04-17T12:17:32,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2445,2025-04-12T04:31:56,Order Placed,1
2210,2025-04-08T18:35:25,Unsubscribed,0
1264,2025-03-22T02:57:59,Unsubscribed,0
2063,2025-04-12T14:33:18,Viewed Product XYZ   ,0
2575,2025-03-15T18:27:19,Email Open,0
1946,2025-01-29T20:11:39,Viewed Product XYZ   ,0
949,2025-02-18T03:30:19,Clicked email link,0
2310,2025-02-27T12:43:01,Clicked email to unsubscribe,0
949,2025-04-24T08:59:45,Viewed Product XYZ   ,0
2173,2025-04-20T02:23:23,Order Placed,1
2452,2025-03-14T09:01:15,Opened Email,0
2613,2025-04-25T09:24:50,Black Crow Identified,0
920,2025-04-22T06:34:00,Order Placed,1
805,2025-01-24T16:32:05,Active on Site,0
1945,2025-03-18T14:32:42,Clicked email to unsubscribe,0
1977,2025-02-09T07:17:46,Clicked email link,0
465,2025-04-25T01:44:26,Order Placed,1
1924,2025-01-18T04:35:22,Active on Site,0
2886,2025-03-02T07:42:19,Active on Site,0
1113,2025-04-17T06:32:10,SMS Sent,0
2863,2025-02-07T11:36:17,SMS Delivered,0
712,2025-01-06T21:42:25,SMS Delivered,0
1039,2025-03-06T16:27:20,Blotout Viewed Product Xyz,0
1296,2025-03-05T00:15:37,SMS Delivered,0
1431,2025-03-24T22:06:25,SMS Sent,0
456,2025-02-18T09:03:11,Placed Order,1
1184,2025-02-10T13:06:43,Unsubscribed,0
967,2025-04-10T22:33:39,Email Open,0
1832,2025-02-07T16:15:32,Unsubscribed,0
1386,2025-01-06T00:40:24,Blotout Viewed Product Xyz,0
1036,2025-03-17T00:47:05,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
920,2025-01-01T06:37:21,Unsubscribed,0
2351,2025-02-21T11:12:21,Opened Email,0
2861,2025-04-08T17:01:31,Order Placed,1
2674,2025-03-23T18:41:12,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
116,2025-03-01T12:57:13,Viewed Product XYZ   ,0
159,2025-03-11T23:54:31,Placed Order,1
1385,2025-02-24T14:11:02,Unsubscribed,0
2448,2025-03-14T01:30:42,Clicked email link,0
1954,2025-04-10T14:42:46,Clicked Email,1
1229,2025-03-05T22:08:43,Email Open,0
1926,2025-04-07T13:50:44,Blotout Viewed Product Xyz,0
1394,2025-03-04T19:13:13,Active on Site,0
2642,2025-02-24T11:55:35,Clicked Email,0
2290,2025-01-11T18:49:00,Clicked email to unsubscribe,0
2160,2025-04-29T23:48:12,Clicked email link,0
2946,2025-03-28T00:30:15,Viewed Product XYZ   ,0
789,2025-01-25T18:45:53,Viewed Product XYZ   ,0
517,2025-02-05T15:28:06,Blotout Viewed Product Xyz,0
1727,2025-02-15T12:11:23,Viewed Product.,0
1008,2025-04-01T02:37:01,Blotout Viewed Product Xyz,0
2216,2025-03-22T15:22:36,Email Open,0
203,2025-03-31T15:44:10,Unsubscribed,0
2312,2025-02-18T19:50:20,Opened Email,0
1235,2025-03-10T11:17:04,Clicked email to unsubscribe,0
583,2025-03-10T16:12:00,Clicked email link,0
2643,2025-04-01T11:01:03,Unsubscribed,0
1425,2025-04-01T12:58:51,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2472,2025-02-25T23:43:28,Placed Order,1
1014,2025-02-14T23:53:33,Placed Order,1
2294,2025-04-24T20:08:08,Unsubscribed,0
1103,2025-03-06T03:56:02,Order Placed,1
1567,2025-01-15T12:07:59,Black Crow Identified,0
1261,2025-03-26T20:42:45,Order Placed,1
1080,2025-03-16T20:19:33,Placed Order,1
1281,2025-02-07T02:25:57,SMS Delivered,0
1117,2025-01-01T22:30:05,Clicked Email,0
794,2025-01-18T12:25:33,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
1146,2025-01-23T12:36:40,Clicked email link,0
521,2025-01-20T01:08:49,Clicked Email,0
2057,2025-03-02T11:09:12,Unsubscribed,0
2814,2025-04-23T05:30:18,Clicked email link,0
947,2025-04-30T21:19:24,Unsubscribed,0
426,2025-03-10T14:52:19,SMS Delivered,0
1490,2025-01-26T05:55:09,Active on Site,0
2297,2025-01-23T22:48:28,Email Open,0
1711,2025-01-31T10:26:24,Active on Site,0
947,2025-01-31T07:33:26,Order Placed,1
2967,2025-04-10T06:27:16,Email Open,0
191,2025-02-03T06:40:51,Active on Site,0
1564,2025-02-28T16:47:54,SMS Sent,0
2257,2025-01-10T01:35:00,Order Placed,1
783,2025-02-27T08:01:20,Clicked Email,0
512,2025-04-17T13:54:11,Viewed Product XYZ   ,0
1257,2025-03-25T04:46:45,Blotout Viewed Product Xyz,0
2111,2025-03-03T04:45:28,Opened Email,0
98,2025-03-07T11:40:15,Clicked Email,0
173,2025-04-08T21:05:12,Clicked email link,0
2093,2025-04-22T11:06:05,Blotout Viewed Product Xyz,0
889,2025-03-16T03:00:30,SMS Delivered,0
2753,2025-01-20T03:47:33,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2244,2025-04-13T14:00:59,Viewed Product XYZ   ,0
874,2025-03-13T04:22:13,SMS Sent,0
2021,2025-01-27T04:52:03,Viewed Product.,0
2667,2025-04-17T03:37:36,Clicked email link,0
1833,2025-02-24T09:33:24,Clicked email to unsubscribe,0
23,2025-04-26T15:13:31,Blotout Viewed Product Xyz,0
2981,2025-02-25T06:12:26,Blotout Viewed Product Xyz,0
1917,2025-01-12T01:57:53,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1798,2025-04-04T20:02:10,Active on Site,0
2066,2025-02-04T22:34:13,SMS Delivered,0
2685,2025-01-19T18:01:47,Blotout Viewed Product Xyz,0
157,2025-03-22T11:04:41,Black Crow Identified,0
654,2025-02-10T16:05:27,Blotout Viewed Product Xyz,0
308,2025-01-19T07:53:34,Opened Email,0
1746,2025-04-02T19:26:54,SMS Delivered,0
1415,2025-01-17T14:17:21,Order Placed,1
1982,2025-01-04T17:10:13,Black Crow Identified,0
2615,2025-01-27T14:29:29,Order Placed,1
1814,2025-01-02T05:22:51,Email Open,0
2509,2025-03-05T17:06:24,Active on Site,1
2393,2025-04-26T11:09:19,Order Placed,1
821,2025-04-08T05:56:11,Placed Order,1
2755,2025-03-26T14:59:42,Clicked Email,0
1844,2025-03-02T13:01:27,SMS Sent,0
1414,2025-01-19T06:37:43,Email Open,0
281,2025-02-10T16:29:34,Viewed Product.,0
482,2025-01-19T23:17:00,Clicked Email,0
2838,2025-04-09T23:31:11,Viewed Product XYZ   ,0
1404,2025-01-17T17:14:55,Clicked Email,0
2262,2025-03-05T05:57:06,Clicked email to unsubscribe,0
1155,2025-03-15T10:57:12,Viewed Product.,0
1185,2025-01-31T14:32:07,SMS Sent,0
1466,2025-03-30T06:30:05,Black Crow Identified,0
993,2025-01-06T12:56:56,Email Open,0
409,2025-01-02T09:11:53,Viewed Product XYZ   ,0
1583,2025-04-01T00:28:00,Black Crow Identified,0
1936,2025-01-23T02:04:35,Active on Site,0
2687,2025-03-25T11:34:07,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
52,2025-03-08T16:24:33,Unsubscribed,0
2196,2025-04-06T02:07:50,Active on Site,0
2467,2025-04-16T06:28:14,Clicked email to unsubscribe,0
1795,2025-01-09T13:50:46,Viewed Product.,0
712,2025-03-26T21:52:53,Clicked Email,0
47,2025-01-26T15:07:45,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1894,2025-03-13T23:31:16,Email Open,0
408,2025-02-07T13:28:16,Email Open,0
2844,2025-04-19T14:41:06,Black Crow Identified,0
212,2025-03-28T12:47:12,Opened Email,0
2908,2025-04-24T00:38:41,Clicked Email,0
1083,2025-01-07T04:47:03,Blotout Viewed Product Xyz,0
2137,2025-04-19T15:38:20,Black Crow Identified,0
2616,2025-02-06T18:48:05,SMS Delivered,0
1974,2025-01-28T00:30:10,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
525,2025-01-18T02:25:21,SMS Sent,0
2215,2025-01-18T14:13:24,Order Placed,1
806,2025-04-02T15:46:21,Clicked email to unsubscribe,0
1834,2025-01-07T07:10:08,Email Open,0
2490,2025-01-15T17:42:32,Active on Site,0
972,2025-01-27T08:53:07,Active on Site,0
1141,2025-01-09T01:46:13,Viewed Product.,0
2683,2025-03-12T17:26:10,Order Placed,1
1019,2025-01-08T17:30:49,Viewed Product XYZ   ,0
2844,2025-03-05T20:14:28,Clicked email link,0
528,2025-01-23T06:19:49,Unsubscribed,0
533,2025-04-08T06:38:26,Black Crow Identified,0
1757,2025-03-22T22:33:44,Viewed Product XYZ   ,0
2715,2025-03-04T18:43:02,Active on Site,0
2143,2025-03-16T15:36:23,Viewed Product XYZ   ,0
1366,2025-02-02T02:28:08,Clicked email link,0
2528,2025-02-12T16:20:18,Viewed Product XYZ   ,0
2372,2025-01-12T13:01:09,Clicked Email,0
1014,2025-01-30T00:40:45,Email Open,0
440,2025-04-28T05:41:22,Viewed Product.,1
1604,2025-01-08T23:08:17,Unsubscribed,0
1073,2025-04-22T03:14:36,SMS Delivered,0
1626,2025-01-19T13:10:10,Email Open,0
2725,2025-02-04T14:19:38,SMS Delivered,0
1114,2025-03-29T05:13:00,Order Placed,1
2108,2025-02-03T13:25:30,Active on Site,0
1515,2025-03-22T00:52:52,SMS Delivered,0
928,2025-02-18T03:20:54,Active on Site,0
927,2025-03-23T19:48:59,Clicked Email,0
1555,2025-01-25T05:43:40,Order Placed,1
2786,2025-04-14T13:54:11,Blotout Viewed Product Xyz,0
1083,2025-02-03T19:41:33,Blotout Viewed Product Xyz,0
1838,2025-02-28T23:44:19,SMS Sent,1
314,2025-04-28T10:07:01,Opened Email,0
1748,2025-03-19T17:08:30,Clicked email link,0
2181,2025-03-25T18:03:01,Viewed Product XYZ   ,0
722,2025-01-31T15:14:55,Clicked email link,0
2403,2025-04-02T12:11:37,Black Crow Identified,0
1686,2025-04-11T15:40:46,Clicked Email,0
1017,2025-02-02T15:29:40,Clicked email to unsubscribe,0
2790,2025-02-20T18:33:24,SMS Delivered,0
1314,2025-03-27T00:03:43,Email Open,0
447,2025-02-03T02:24:52,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2082,2025-02-17T13:01:10,SMS Sent,0
57,2025-03-17T03:41:27,Active on Site,0
1066,2025-03-07T02:18:00,Placed Order,1
2756,2025-03-12T03:29:41,Opened Email,0
446,2025-02-02T09:23:14,Opened Email,0
1043,2025-02-26T10:31:16,Viewed Product XYZ   ,0
1985,2025-03-20T20:48:20,Viewed Product.,0
644,2025-04-26T16:10:05,Placed Order,1
1465,2025-03-14T16:33:23,Blotout Viewed Product Xyz,0
1226,2025-04-21T02:38:30,Viewed Product.,0
2380,2025-03-24T09:46:18,Active on Site,0
1178,2025-03-07T12:22:04,Clicked email link,0
1523,2025-04-29T06:56:49,Viewed Product.,1
28,2025-01-14T15:51:23,Email Open,0
2150,2025-02-12T00:05:38,Viewed Product.,0
286,2025-03-15T09:24:37,Opened Email,0
2753,2025-01-06T09:36:32,Clicked email link,1
1960,2025-03-02T12:07:53,Clicked Email,0
1969,2025-03-30T08:43:40,Email Open,0
1485,2025-01-30T23:24:28,Clicked Email,0
1061,2025-04-10T12:30:36,Email Open,0
2945,2025-03-01T17:17:17,Viewed Product XYZ   ,0
827,2025-01-05T21:29:11,SMS Sent,0
2329,2025-03-21T16:48:53,Clicked email to unsubscribe,0
168,2025-04-26T08:20:33,Active on Site,0
1677,2025-02-10T17:45:36,Placed Order,1
252,2025-01-17T04:51:48,Blotout Viewed Product Xyz,0
2595,2025-03-14T14:25:11,Blotout Viewed Product Xyz,0
565,2025-04-18T11:23:07,SMS Delivered,0
198,2025-01-07T13:54:57,Clicked email to unsubscribe,0
2812,2025-04-18T23:43:54,Active on Site,0
2725,2025-02-01T09:22:18,Clicked Email,0
558,2025-04-29T17:06:52,Clicked email link,0
225,2025-02-09T09:10:03,Blotout Viewed Product Xyz,0
2300,2025-04-10T05:54:26,Opened Email,0
507,2025-01-05T04:37:37,Black Crow Identified,0
2927,2025-01-11T18:31:57,Clicked email link,0
1905,2025-01-12T00:42:03,Clicked Email,0
785,2025-01-24T06:20:10,Viewed Product XYZ   ,0
255,2025-03-12T01:38:32,Order Placed,1
2727,2025-04-24T10:19:05,SMS Delivered,0
2968,2025-02-17T21:31:19,Viewed Product.,0
317,2025-02-24T15:16:19,Clicked Email,0
2646,2025-03-10T23:42:15,Clicked email to unsubscribe,0
1599,2025-04-27T22:36:00,Placed Order,1
1035,2025-03-23T03:22:35,Blotout Viewed Product Xyz,0
1710,2025-01-09T15:06:18,Viewed Product.,0
721,2025-02-26T02:58:48,Active on Site,0
2094,2025-04-24T15:06:22,SMS Sent,0
2043,2025-04-22T05:19:48,Clicked email link,0
2825,2025-02-28T14:04:59,Viewed Product.,0
1691,2025-02-04T13:52:50,Unsubscribed,0
149,2025-03-18T08:59:51,Unsubscribed,0
1931,2025-01-07T11:26:43,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
229,2025-01-26T05:41:03,SMS Sent,0
2453,2025-02-12T12:44:38,Email Open,0
2445,2025-04-30T06:19:09,Black Crow Identified,0
872,2025-01-05T05:45:23,Viewed Product XYZ   ,0
2308,2025-04-20T23:32:01,Active on Site,0
1356,2025-04-01T12:34:00,SMS Sent,0
2547,2025-04-26T17:32:15,Unsubscribed,0
195,2025-04-20T09:50:39,Clicked Email,0
2557,2025-02-11T00:00:34,SMS Delivered,0
1691,2025-01-14T02:34:55,Placed Order,1
468,2025-03-29T20:57:11,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2503,2025-04-07T18:33:27,SMS Sent,0
1201,2025-03-11T03:11:17,Clicked email to unsubscribe,0
446,2025-01-17T09:25:16,Clicked Email,0
2683,2025-04-05T15:53:11,Viewed Product.,0
41,2025-02-14T00:32:53,Viewed Product XYZ   ,0
1155,2025-03-16T09:17:10,Clicked email link,0
1943,2025-03-23T23:13:36,Email Open,0
171,2025-03-08T23:36:26,Placed Order,1
2394,2025-01-11T10:04:57,Black Crow Identified,1
527,2025-01-16T03:49:29,Clicked email to unsubscribe,0
550,2025-01-09T05:45:34,SMS Delivered,1
64,2025-03-30T21:35:15,Black Crow Identified,0
1941,2025-03-18T23:28:50,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
2064,2025-01-09T17:16:46,Order Placed,1
337,2025-04-08T11:13:30,Black Crow Identified,0
1553,2025-04-24T15:50:43,Active on Site,0
2570,2025-03-30T05:47:24,SMS Delivered,0
1873,2025-01-02T17:00:54,Email Open,0
1428,2025-03-22T11:03:03,Clicked email to unsubscribe,0
1896,2025-01-11T20:03:58,Blotout Viewed Product Xyz,0
74,2025-01-13T01:14:04,Clicked Email,0
1277,2025-04-18T03:49:53,Black Crow Identified,0
174,2025-02-09T05:20:04,Order Placed,1
1884,2025-02-04T15:48:53,Clicked email link,0
2710,2025-03-26T05:51:36,Order Placed,1
1515,2025-04-19T15:52:07,Active on Site,0
1401,2025-03-13T07:44:33,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2890,2025-02-09T23:13:24,Email Open,0
1697,2025-03-21T03:07:12,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2790,2025-01-05T23:20:07,Unsubscribed,0
2792,2025-03-15T07:52:38,Placed Order,1
2772,2025-03-28T11:47:22,Viewed Product XYZ   ,0
2923,2025-01-14T07:59:15,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2035,2025-04-18T10:16:50,Viewed Product.,0
261,2025-04-12T09:04:31,Viewed Product XYZ   ,0
42,2025-01-05T19:58:20,Email Open,0
264,2025-04-24T15:15:08,Unsubscribed,0
431,2025-03-26T11:36:33,Clicked Email,0
2015,2025-01-05T10:56:12,Black Crow Identified,0
2023,2025-01-23T17:10:38,Email Open,0
1238,2025-04-26T09:02:21,Black Crow Identified,1
941,2025-01-28T16:09:21,Opened Email,0
1638,2025-03-17T15:40:05,Black Crow Identified,0
1185,2025-01-07T05:13:31,Clicked email to unsubscribe,0
922,2025-02-14T16:46:16,Viewed Product.,0
2998,2025-01-04T05:20:06,SMS Sent,0
312,2025-02-20T09:46:15,Clicked email link,0
2299,2025-04-13T15:58:18,Placed Order,1
205,2025-02-22T00:19:01,Clicked email link,0
1470,2025-03-25T02:00:42,Black Crow Identified,0
801,2025-03-13T01:06:51,Active on Site,0
2779,2025-02-09T16:17:21,Clicked email link,0
934,2025-04-23T01:39:14,Black Crow Identified,0
2662,2025-01-26T15:41:29,Viewed Product XYZ   ,0
1751,2025-03-22T05:41:43,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2674,2025-04-19T04:57:12,Black Crow Identified,0
471,2025-03-21T12:31:03,Clicked email to unsubscribe,0
1778,2025-02-06T08:12:54,Unsubscribed,0
2198,2025-03-08T16:50:01,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1929,2025-03-22T09:16:19,Clicked email to unsubscribe,0
482,2025-01-21T21:37:47,Clicked email link,0
1380,2025-04-08T14:42:00,Order Placed,1
1268,2025-03-11T23:52:53,Unsubscribed,0
1107,2025-01-15T09:50:41,Black Crow Identified,1
1115,2025-04-28T21:17:36,Placed Order,1
2676,2025-01-29T12:56:18,Opened Email,0
1826,2025-03-06T20:47:37,Opened Email,0
176,2025-04-20T16:36:28,Clicked Email,0
522,2025-04-23T00:33:47,Opened Email,0
1136,2025-02-09T08:30:11,Clicked email to unsubscribe,0
2951,2025-03-20T05:23:25,Viewed Product.,0
556,2025-04-18T22:16:10,Clicked email to unsubscribe,0
2528,2025-02-04T22:16:24,Viewed Product.,0
1387,2025-04-22T18:32:19,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
648,2025-04-13T04:00:43,Viewed Product.,0
2924,2025-03-16T13:57:01,Clicked email to unsubscribe,0
1867,2025-02-26T21:48:05,Clicked Email,0
2168,2025-01-25T11:47:45,Viewed Product.,0
2065,2025-01-25T03:13:18,Active on Site,0
603,2025-01-28T17:10:56,Viewed Product XYZ   ,0
166,2025-01-08T00:16:48,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1666,2025-04-12T12:15:57,Unsubscribed,0
335,2025-01-15T00:07:34,Email Open,0
147,2025-04-07T18:03:43,Viewed Product.,0
2603,2025-04-21T02:57:23,SMS Delivered,0
1903,2025-04-29T00:10:12,Black Crow Identified,0
2955,2025-01-01T18:50:21,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
47,2025-01-06T06:38:06,Viewed Product.,0
818,2025-03-07T20:51:43,Clicked email link,0
1434,2025-01-11T04:44:59,SMS Sent,0
1401,2025-04-18T17:43:44,SMS Sent,0
1607,2025-01-16T01:42:36,Clicked email link,0
911,2025-01-12T18:48:38,Order Placed,1
2265,2025-04-01T20:34:33,Clicked email to unsubscribe,0
1395,2025-03-28T15:25:30,Clicked email link,0
150,2025-01-07T11:44:08,Clicked email link,0
522,2025-03-15T14:32:03,Email Open,0
1824,2025-02-10T16:15:35,Viewed Product.,0
2908,2025-02-27T09:45:15,Placed Order,1
1841,2025-04-10T06:51:25,SMS Sent,0
2612,2025-01-19T14:46:31,Blotout Viewed Product Xyz,0
2471,2025-03-01T01:23:05,Opened Email,0
1844,2025-04-19T17:00:04,Unsubscribed,0
1727,2025-01-27T18:27:59,Unsubscribed,0
302,2025-02-03T03:25:12,Clicked email to unsubscribe,0
1124,2025-03-24T08:38:30,Clicked Email,0
2122,2025-02-15T21:10:12,Clicked Email,0
2804,2025-01-29T06:45:17,Clicked email link,0
1770,2025-02-18T14:04:18,SMS Sent,0
786,2025-01-24T21:08:04,Email Open,0
1538,2025-04-30T09:10:56,Opened Email,0
2461,2025-04-16T17:53:01,Active on Site,0
2747,2025-04-04T05:04:52,Opened Email,0
1516,2025-02-02T17:36:23,Opened Email,0
1142,2025-01-01T05:44:12,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2114,2025-03-15T09:04:36,Order Placed,1
2149,2025-02-03T23:33:46,Clicked email link,0
2003,2025-01-12T14:43:32,Order Placed,1
115,2025-04-14T05:31:44,Clicked email link,0
486,2025-02-26T04:35:00,Email Open,0
966,2025-04-27T23:49:44,Blotout Viewed Product Xyz,0
165,2025-01-06T11:22:07,Clicked Email,1
2425,2025-01-13T21:35:03,Viewed Product.,0
1963,2025-01-22T07:38:09,Active on Site,0
266,2025-04-16T08:55:12,Black Crow Identified,0
2676,2025-03-24T23:10:06,Placed Order,1
896,2025-03-18T06:32:56,Clicked email link,0
798,2025-03-19T04:22:52,Blotout Viewed Product Xyz,0
444,2025-03-22T23:37:38,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
114,2025-03-04T01:13:04,Order Placed,1
2408,2025-03-02T13:25:31,Placed Order,1
2302,2025-02-01T13:03:53,Unsubscribed,0
2247,2025-04-06T00:02:41,SMS Sent,0
88,2025-02-06T15:15:30,Viewed Product XYZ   ,0
1797,2025-01-08T09:34:08,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
979,2025-04-04T01:30:06,Opened Email,0
855,2025-04-01T09:11:10,Active on Site,0
60,2025-04-15T07:21:04,Clicked email to unsubscribe,0
1215,2025-02-03T00:27:36,Clicked email link,0
2158,2025-04-07T09:23:58,Clicked email to unsubscribe,0
827,2025-04-15T23:00:41,Placed Order,1
1038,2025-01-07T23:46:23,SMS Sent,1
2473,2025-01-24T11:55:45,Active on Site,0
2707,2025-01-30T11:43:51,Email Open,0
179,2025-01-09T04:58:08,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
288,2025-04-20T07:51:16,Black Crow Identified,0
1357,2025-03-24T21:50:10,Blotout Viewed Product Xyz,0
1338,2025-01-02T06:18:49,SMS Delivered,0
1785,2025-04-19T05:17:19,Placed Order,1
2418,2025-02-08T08:34:45,Placed Order,1
2396,2025-01-21T14:40:14,Blotout Viewed Product Xyz,0
1027,2025-01-19T04:00:52,Email Open,0
2711,2025-03-31T01:34:12,Order Placed,1
853,2025-04-15T20:35:16,Opened Email,0
1089,2025-03-26T02:16:18,Clicked Email,0
171,2025-03-29T08:09:23,Clicked email to unsubscribe,0
428,2025-04-01T17:57:19,Clicked email link,0
1694,2025-02-01T02:19:10,Viewed Product.,0
1135,2025-01-02T09:23:31,Black Crow Identified,0
639,2025-03-12T18:57:36,Unsubscribed,0
1113,2025-03-01T09:36:58,Order Placed,1
2358,2025-04-13T13:04:09,SMS Delivered,0
917,2025-03-04T11:39:01,SMS Delivered,0
741,2025-01-16T20:54:56,Black Crow Identified,1
2772,2025-04-18T12:04:36,Blotout Viewed Product Xyz,0
1745,2025-04-16T08:32:45,Clicked email to unsubscribe,0
1898,2025-04-05T15:13:59,Viewed Product.,0
971,2025-04-20T21:39:06,Clicked email link,0
1721,2025-02-25T04:49:15,Clicked email link,0
69,2025-04-21T22:58:18,Viewed Product.,0
1285,2025-01-20T08:48:38,Email Open,0
